date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:02	26428/26428	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/	www.cplusplus.com/reference/index.html	(from )
14:48:02	30/30	U-----	200	untouched ('OK')	text/plain	etag:%221e-59fe417a34673%22	https://www.cplusplus.com/robots.txt		(from )
14:48:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:02%20GMT	https://www.cplusplus.com/reference/iostream/cin.html	www.cplusplus.com/reference/iostream/cin.html	(from https://www.cplusplus.com/reference/)
14:48:03	14253/14253	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cassert/	www.cplusplus.com/reference/cassert/index.html	(from https://www.cplusplus.com/reference/)
14:48:03	22285/22285	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cctype/	www.cplusplus.com/reference/cctype/index.html	(from https://www.cplusplus.com/reference/)
14:48:04	14247/14247	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cerrno/	www.cplusplus.com/reference/cerrno/index.html	(from https://www.cplusplus.com/reference/)
14:48:04	21997/21997	---MC-	200	added ('OK')	text/html	etag:1422607764	https://www.cplusplus.com/reference/cfenv/	www.cplusplus.com/reference/cfenv/index.html	(from https://www.cplusplus.com/reference/)
14:48:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:04%20GMT	https://www.cplusplus.com/reference/iostream/cout.html	www.cplusplus.com/reference/iostream/cout.html	(from https://www.cplusplus.com/reference/)
14:48:05	22051/22051	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cinttypes/	www.cplusplus.com/reference/cinttypes/index.html	(from https://www.cplusplus.com/reference/)
14:48:05	14766/14766	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ciso646/	www.cplusplus.com/reference/ciso646/index.html	(from https://www.cplusplus.com/reference/)
14:48:05	18455/18455	---MC-	200	added ('OK')	text/html	etag:1604397441	https://www.cplusplus.com/reference/climits/	www.cplusplus.com/reference/climits/index.html	(from https://www.cplusplus.com/reference/)
14:48:05	20138/20138	---MC-	200	added ('OK')	text/html	etag:1494939496	https://www.cplusplus.com/reference/cfloat/	www.cplusplus.com/reference/cfloat/index.html	(from https://www.cplusplus.com/reference/)
14:48:06	2517/2517	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:06%20GMT	https://www.cplusplus.com/reference/new.cgi	www.cplusplus.com/reference/new.html	(from https://www.cplusplus.com/reference/)
14:48:07	15112/15112	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/csetjmp/	www.cplusplus.com/reference/csetjmp/index.html	(from https://www.cplusplus.com/reference/)
14:48:07	17462/17462	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/csignal/	www.cplusplus.com/reference/csignal/index.html	(from https://www.cplusplus.com/reference/)
14:48:07	17746/17746	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/clocale/	www.cplusplus.com/reference/clocale/index.html	(from https://www.cplusplus.com/reference/)
14:48:07	37981/37981	---MC-	200	added ('OK')	text/html	etag:1403696525	https://www.cplusplus.com/reference/cmath/	www.cplusplus.com/reference/cmath/index.html	(from https://www.cplusplus.com/reference/)
14:48:08	2534/2534	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:08%20GMT	https://www.cplusplus.com/reference/edit.cgi	www.cplusplus.com/reference/edit.html	(from https://www.cplusplus.com/reference/)
14:48:09	14649/14649	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cstdbool/	www.cplusplus.com/reference/cstdbool/index.html	(from https://www.cplusplus.com/reference/)
14:48:09	16462/16462	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cstdarg/	www.cplusplus.com/reference/cstdarg/index.html	(from https://www.cplusplus.com/reference/)
14:48:09	16095/16095	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cstddef/	www.cplusplus.com/reference/cstddef/index.html	(from https://www.cplusplus.com/reference/)
14:48:09	22488/22488	---MC-	200	added ('OK')	text/html	etag:1393509956	https://www.cplusplus.com/reference/cstdint/	www.cplusplus.com/reference/cstdint/index.html	(from https://www.cplusplus.com/reference/)
14:48:10	2540/2540	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:10%20GMT	https://www.cplusplus.com/reference/delete.cgi	www.cplusplus.com/reference/delete.html	(from https://www.cplusplus.com/reference/)
14:48:12	15624/15624	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ctgmath/	www.cplusplus.com/reference/ctgmath/index.html	(from https://www.cplusplus.com/reference/)
14:48:12	20567/20567	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cstring/	www.cplusplus.com/reference/cstring/index.html	(from https://www.cplusplus.com/reference/)
14:48:12	27534/27534	---MC-	200	added ('OK')	text/html	etag:1429985887	https://www.cplusplus.com/reference/cstdlib/	www.cplusplus.com/reference/cstdlib/index.html	(from https://www.cplusplus.com/reference/)
14:48:12	34744/34744	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cstdio/	www.cplusplus.com/reference/cstdio/index.html	(from https://www.cplusplus.com/reference/)
14:48:13	18127/18127	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ctime/	www.cplusplus.com/reference/ctime/index.html	(from https://www.cplusplus.com/reference/)
14:48:13	2555/2555	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:13%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cassert	www.cplusplus.com/reference/newd9ab.html	(from https://www.cplusplus.com/reference/cassert/)
14:48:14	14810/14810	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/array/	www.cplusplus.com/reference/array/index.html	(from https://www.cplusplus.com/reference/)
14:48:14	20875/20875	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cwctype/	www.cplusplus.com/reference/cwctype/index.html	(from https://www.cplusplus.com/reference/)
14:48:14	16782/16782	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cuchar/	www.cplusplus.com/reference/cuchar/index.html	(from https://www.cplusplus.com/reference/)
14:48:14	33563/33563	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cwchar/	www.cplusplus.com/reference/cwchar/index.html	(from https://www.cplusplus.com/reference/)
14:48:15	2572/2572	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:15%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cassert	www.cplusplus.com/reference/editd9ab.html	(from https://www.cplusplus.com/reference/cassert/)
14:48:16	14507/14507	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/deque/	www.cplusplus.com/reference/deque/index.html	(from https://www.cplusplus.com/reference/)
14:48:16	14131/14131	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/bitset/	www.cplusplus.com/reference/bitset/index.html	(from https://www.cplusplus.com/reference/)
14:48:16	14932/14932	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/forward_list/	www.cplusplus.com/reference/forward_list/index.html	(from https://www.cplusplus.com/reference/)
14:48:16	14473/14473	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/list/	www.cplusplus.com/reference/list/index.html	(from https://www.cplusplus.com/reference/)
14:48:17	1460/1460	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jul%202021%2012:48:17%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cassert	www.cplusplus.com/reference/deleted9ab.cgi	(from https://www.cplusplus.com/reference/cassert/)
14:48:19	14743/14743	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/map/	www.cplusplus.com/reference/map/index.html	(from https://www.cplusplus.com/reference/)
14:48:19	14462/14462	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/queue/	www.cplusplus.com/reference/queue/index.html	(from https://www.cplusplus.com/reference/)
14:48:19	14743/14743	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/set/	www.cplusplus.com/reference/set/index.html	(from https://www.cplusplus.com/reference/)
14:48:19	14125/14125	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/stack/	www.cplusplus.com/reference/stack/index.html	(from https://www.cplusplus.com/reference/)
14:48:20	15327/15327	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/unordered_map/	www.cplusplus.com/reference/unordered_map/index.html	(from https://www.cplusplus.com/reference/)
14:48:20	15327/15327	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/unordered_set/	www.cplusplus.com/reference/unordered_set/index.html	(from https://www.cplusplus.com/reference/)
14:48:20	14812/14812	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/vector/	www.cplusplus.com/reference/vector/index.html	(from https://www.cplusplus.com/reference/)
14:48:21	2552/2552	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:21%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cctype	www.cplusplus.com/reference/newaa0a.html	(from https://www.cplusplus.com/reference/cctype/)
14:48:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:19%20GMT	https://www.cplusplus.com/reference/iostream/ios_base/	www.cplusplus.com/reference/iostream/ios_base/index.html	(from https://www.cplusplus.com/reference/)
14:48:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:21%20GMT	https://www.cplusplus.com/reference/iostream/ios/	www.cplusplus.com/reference/iostream/ios/index.html	(from https://www.cplusplus.com/reference/)
14:48:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:21%20GMT	https://www.cplusplus.com/reference/iostream/istream/	www.cplusplus.com/reference/iostream/istream/index.html	(from https://www.cplusplus.com/reference/)
14:48:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:22%20GMT	https://www.cplusplus.com/reference/iostream/iostream/	www.cplusplus.com/reference/iostream/iostream/index.html	(from https://www.cplusplus.com/reference/)
14:48:23	2569/2569	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:23%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cctype	www.cplusplus.com/reference/editaa0a.html	(from https://www.cplusplus.com/reference/cctype/)
14:48:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:24%20GMT	https://www.cplusplus.com/reference/iostream/ostream/	www.cplusplus.com/reference/iostream/ostream/index.html	(from https://www.cplusplus.com/reference/)
14:48:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:24%20GMT	https://www.cplusplus.com/reference/iostream/streambuf/	www.cplusplus.com/reference/iostream/streambuf/index.html	(from https://www.cplusplus.com/reference/)
14:48:24	18262/18262	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iostream/cin/	www.cplusplus.com/reference/iostream/cin/index.html	(from https://www.cplusplus.com/reference/)
14:48:25	1460/1460	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jul%202021%2012:48:25%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cctype	www.cplusplus.com/reference/deleteaa0a.cgi	(from https://www.cplusplus.com/reference/cctype/)
14:48:25	18463/18463	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iostream/cout/	www.cplusplus.com/reference/iostream/cout/index.html	(from https://www.cplusplus.com/reference/)
14:48:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:26%20GMT	https://www.cplusplus.com/reference/iostream/fstream/	www.cplusplus.com/reference/iostream/fstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:26%20GMT	https://www.cplusplus.com/reference/iostream/ofstream/	www.cplusplus.com/reference/iostream/ofstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:26%20GMT	https://www.cplusplus.com/reference/iostream/filebuf/	www.cplusplus.com/reference/iostream/filebuf/index.html	(from https://www.cplusplus.com/reference/)
14:48:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:26%20GMT	https://www.cplusplus.com/reference/iostream/ifstream/	www.cplusplus.com/reference/iostream/ifstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:32%20GMT	https://www.cplusplus.com/reference/iostream/istringstream/	www.cplusplus.com/reference/iostream/istringstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:32%20GMT	https://www.cplusplus.com/reference/iostream/stringstream/	www.cplusplus.com/reference/iostream/stringstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:32%20GMT	https://www.cplusplus.com/reference/iostream/ostringstream/	www.cplusplus.com/reference/iostream/ostringstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Jul%202021%2012:48:32%20GMT	https://www.cplusplus.com/reference/iostream/stringbuf/	www.cplusplus.com/reference/iostream/stringbuf/index.html	(from https://www.cplusplus.com/reference/)
14:48:39	2552/2552	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:38%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cerrno	www.cplusplus.com/reference/new2432.html	(from https://www.cplusplus.com/reference/cerrno/)
14:48:39	15901/15901	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/condition_variable/	www.cplusplus.com/reference/condition_variable/index.html	(from https://www.cplusplus.com/reference/)
14:48:39	17722/17722	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/future/	www.cplusplus.com/reference/future/index.html	(from https://www.cplusplus.com/reference/)
14:48:39	30614/30614	---MC-	200	added ('OK')	text/html	etag:1397746431	https://www.cplusplus.com/reference/atomic/	www.cplusplus.com/reference/atomic/index.html	(from https://www.cplusplus.com/reference/)
14:48:40	2569/2569	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:39%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cerrno	www.cplusplus.com/reference/edit2432.html	(from https://www.cplusplus.com/reference/cerrno/)
14:48:40	14934/14934	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/thread/	www.cplusplus.com/reference/thread/index.html	(from https://www.cplusplus.com/reference/)
14:48:40	19302/19302	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/mutex/	www.cplusplus.com/reference/mutex/index.html	(from https://www.cplusplus.com/reference/)
14:48:40	39678/39678	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/algorithm/	www.cplusplus.com/reference/algorithm/index.html	(from https://www.cplusplus.com/reference/)
14:48:41	1460/1460	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jul%202021%2012:48:41%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cerrno	www.cplusplus.com/reference/delete2432.cgi	(from https://www.cplusplus.com/reference/cerrno/)
14:48:43	15602/15602	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/codecvt/	www.cplusplus.com/reference/codecvt/index.html	(from https://www.cplusplus.com/reference/)
14:48:43	20780/20780	---MC-	200	added ('OK')	text/html	etag:1403713240	https://www.cplusplus.com/reference/chrono/	www.cplusplus.com/reference/chrono/index.html	(from https://www.cplusplus.com/reference/)
14:48:43	21072/21072	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/complex/	www.cplusplus.com/reference/complex/index.html	(from https://www.cplusplus.com/reference/)
14:48:43	19775/19775	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/exception/	www.cplusplus.com/reference/exception/index.html	(from https://www.cplusplus.com/reference/)
14:48:44	35934/35934	---MC-	200	added ('OK')	text/html	etag:1387437987	https://www.cplusplus.com/reference/functional/	www.cplusplus.com/reference/functional/index.html	(from https://www.cplusplus.com/reference/)
14:48:44	2549/2549	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:44%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cfenv	www.cplusplus.com/reference/new6778.html	(from https://www.cplusplus.com/reference/cfenv/)
14:48:45	14968/14968	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/limits/	www.cplusplus.com/reference/limits/index.html	(from https://www.cplusplus.com/reference/)
14:48:45	14723/14723	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/initializer_list/	www.cplusplus.com/reference/initializer_list/index.html	(from https://www.cplusplus.com/reference/)
14:48:45	27466/27466	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iterator/	www.cplusplus.com/reference/iterator/index.html	(from https://www.cplusplus.com/reference/)
14:48:45	33716/33716	---MC-	200	added ('OK')	text/html	etag:1435943161	https://www.cplusplus.com/reference/locale/	www.cplusplus.com/reference/locale/index.html	(from https://www.cplusplus.com/reference/)
14:48:46	2566/2566	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:46%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cfenv	www.cplusplus.com/reference/edit6778.html	(from https://www.cplusplus.com/reference/cfenv/)
14:48:47	1460/1460	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jul%202021%2012:48:47%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cfenv	www.cplusplus.com/reference/delete6778.cgi	(from https://www.cplusplus.com/reference/cfenv/)
14:48:49	15520/15520	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/numeric/	www.cplusplus.com/reference/numeric/index.html	(from https://www.cplusplus.com/reference/)
14:48:49	17960/17960	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/new/	www.cplusplus.com/reference/new/index.html	(from https://www.cplusplus.com/reference/)
14:48:49	25282/25282	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/memory/	www.cplusplus.com/reference/memory/index.html	(from https://www.cplusplus.com/reference/)
14:48:49	29577/29577	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/random/	www.cplusplus.com/reference/random/index.html	(from https://www.cplusplus.com/reference/)
14:48:50	2552/2552	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:49%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cfloat	www.cplusplus.com/reference/new8d19.html	(from https://www.cplusplus.com/reference/cfloat/)
14:48:50	17757/17757	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ratio/	www.cplusplus.com/reference/ratio/index.html	(from https://www.cplusplus.com/reference/)
14:48:50	22782/22782	---MC-	200	added ('OK')	text/html	etag:1408097756	https://www.cplusplus.com/reference/regex/	www.cplusplus.com/reference/regex/index.html	(from https://www.cplusplus.com/reference/)
14:48:50	16547/16547	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/stdexcept/	www.cplusplus.com/reference/stdexcept/index.html	(from https://www.cplusplus.com/reference/)
14:48:52	2569/2569	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:51%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cfloat	www.cplusplus.com/reference/edit8d19.html	(from https://www.cplusplus.com/reference/cfloat/)
14:48:52	19237/19237	---MC-	200	added ('OK')	text/html	etag:1402039792	https://www.cplusplus.com/reference/string/	www.cplusplus.com/reference/string/index.html	(from https://www.cplusplus.com/reference/)
14:48:52	14917/14917	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/typeindex/	www.cplusplus.com/reference/typeindex/index.html	(from https://www.cplusplus.com/reference/)
14:48:52	17871/17871	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/tuple/	www.cplusplus.com/reference/tuple/index.html	(from https://www.cplusplus.com/reference/)
14:48:52	19518/19518	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/system_error/	www.cplusplus.com/reference/system_error/index.html	(from https://www.cplusplus.com/reference/)
14:48:53	2575/2575	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:53%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cfloat	www.cplusplus.com/reference/delete8d19.html	(from https://www.cplusplus.com/reference/cfloat/)
14:48:55	14875/14875	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/typeinfo/	www.cplusplus.com/reference/typeinfo/index.html	(from https://www.cplusplus.com/reference/)
14:48:55	18324/18324	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/utility/	www.cplusplus.com/reference/utility/index.html	(from https://www.cplusplus.com/reference/)
14:48:55	20711/20711	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/valarray/	www.cplusplus.com/reference/valarray/index.html	(from https://www.cplusplus.com/reference/)
14:48:55	43088/43088	---MC-	200	added ('OK')	text/html	etag:1405688999	https://www.cplusplus.com/reference/type_traits/	www.cplusplus.com/reference/type_traits/index.html	(from https://www.cplusplus.com/reference/)
14:48:56	22655/22655	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/clibrary/	www.cplusplus.com/reference/clibrary/index.html	(from https://www.cplusplus.com/reference/)
14:48:56	2561/2561	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:56%20GMT	https://www.cplusplus.com/reference/new.cgi?a=cinttypes	www.cplusplus.com/reference/new2cc7.html	(from https://www.cplusplus.com/reference/cinttypes/)
14:48:57	2578/2578	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:57%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=cinttypes	www.cplusplus.com/reference/edit2cc7.html	(from https://www.cplusplus.com/reference/cinttypes/)
14:48:58	30005/30005	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iolibrary/	www.cplusplus.com/reference/iolibrary/index.html	(from https://www.cplusplus.com/reference/)
14:48:58	17342/17342	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/fstream/	www.cplusplus.com/reference/fstream/index.html	(from https://www.cplusplus.com/reference/)
14:48:58	16709/16709	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iomanip/	www.cplusplus.com/reference/iomanip/index.html	(from https://www.cplusplus.com/reference/)
14:48:58	52706/52706	---MC-	200	added ('OK')	text/html	etag:1439805018	https://www.cplusplus.com/reference/stl/	www.cplusplus.com/reference/stl/index.html	(from https://www.cplusplus.com/reference/)
14:48:59	2584/2584	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:48:59%20GMT	https://www.cplusplus.com/reference/delete.cgi?a=cinttypes	www.cplusplus.com/reference/delete2cc7.html	(from https://www.cplusplus.com/reference/cinttypes/)
14:49:01	16063/16063	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/istream/	www.cplusplus.com/reference/istream/index.html	(from https://www.cplusplus.com/reference/)
14:49:01	17122/17122	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/iostream/	www.cplusplus.com/reference/iostream/index.html	(from https://www.cplusplus.com/reference/)
14:49:01	25368/25368	---MC-	200	added ('OK')	text/html	etag:1387481580	https://www.cplusplus.com/reference/iosfwd/	www.cplusplus.com/reference/iosfwd/index.html	(from https://www.cplusplus.com/reference/)
14:49:01	25402/25402	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ios/	www.cplusplus.com/reference/ios/index.html	(from https://www.cplusplus.com/reference/)
14:49:02	15732/15732	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/ostream/	www.cplusplus.com/reference/ostream/index.html	(from https://www.cplusplus.com/reference/)
14:49:02	2555/2555	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:49:02%20GMT	https://www.cplusplus.com/reference/new.cgi?a=ciso646	www.cplusplus.com/reference/newd473.html	(from https://www.cplusplus.com/reference/ciso646/)
14:49:03	14912/14912	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/streambuf/	www.cplusplus.com/reference/streambuf/index.html	(from https://www.cplusplus.com/reference/)
14:49:03	17575/17575	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/sstream/	www.cplusplus.com/reference/sstream/index.html	(from https://www.cplusplus.com/reference/)
14:49:03	14881/14881	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/multithreading/	www.cplusplus.com/reference/multithreading/index.html	(from https://www.cplusplus.com/reference/)
14:49:03	19391/19391	---MC-	200	added ('OK')	text/html	etag:1394123587	https://www.cplusplus.com/reference/std/	www.cplusplus.com/reference/std/index.html	(from https://www.cplusplus.com/reference/)
14:49:04	2572/2572	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Jul%202021%2012:49:04%20GMT	https://www.cplusplus.com/reference/edit.cgi?a=ciso646	www.cplusplus.com/reference/editd473.html	(from https://www.cplusplus.com/reference/ciso646/)
14:49:05	17128/17128	---MC-	200	added ('OK')	text/html	etag:1408957448	https://www.cplusplus.com/reference/cassert/assert/	www.cplusplus.com/reference/cassert/assert/index.html	(from https://www.cplusplus.com/reference/cassert/)
14:49:05	17858/17858	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cctype/isalnum/	www.cplusplus.com/reference/cctype/isalnum/index.html	(from https://www.cplusplus.com/reference/cctype/)
14:49:05	18254/18254	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cctype/isalpha/	www.cplusplus.com/reference/cctype/isalpha/index.html	(from https://www.cplusplus.com/reference/cctype/)
14:49:05	18990/18990	---MC-	200	added ('OK')	text/html	etag:1386155017	https://www.cplusplus.com/reference/cctype/isblank/	www.cplusplus.com/reference/cctype/isblank/index.html	(from https://www.cplusplus.com/reference/cctype/)
